Source,Target,Time,Date
51ae4fadf7142203458be9e82de15d7a,6f3f0efd04d857af13a4ee39a9c85a23,07:34:36,2016-03-01
51ae4fadf7142203458be9e82de15d7a,6f3f0efd04d857af13a4ee39a9c85a23,07:34:46,2016-03-01
325aa16560fc85791d267d3c8de6c6ea,d8404f5aa8e5064e5e4c9ee02d950bd7,07:34:47,2016-03-01
163538f7c75aed81b4dfbf94ab6f69dc,8d7c20d3fb76cc71e4d7e648b1cb7205,07:34:49,2016-03-01
325aa16560fc85791d267d3c8de6c6ea,d8404f5aa8e5064e5e4c9ee02d950bd7,07:34:53,2016-03-01
e2378b03baef9e7fdd1363350c987df1,4412daefbffdea9bf64de0809ef0ebe3,07:34:53,2016-03-01
325aa16560fc85791d267d3c8de6c6ea,d8404f5aa8e5064e5e4c9ee02d950bd7,07:34:58,2016-03-01
a30d82abde96fb8a3abccb6222c1dc79,f67c19ac7a157928b21649bd153f0488,07:35:27,2016-03-01
617aba49acff1bc494a4d342e8c7d223,be489e67d76a774b9298588bf0cd3ade,07:35:40,2016-03-01
80f5598b6ffe31e49487c74c9463fc37,d2c49183de177be9e25f13512c1da403,07:35:51,2016-03-01
593ab1864a66002a2addb99bf7e9d089,45196db6ee7fe2dc28b93d137247c756,07:36:24,2016-03-01
617aba49acff1bc494a4d342e8c7d223,c2831f3656997a66b654f0107118d972,07:36:40,2016-03-01
35ba387467d988504f6316cd756e3cab,2d44cb0e7e913d188121313f1b1ecc57,07:37:00,2016-03-01
f39ec43862ff48052dc088d457278749,7935a1095f0e52cebd9fc92f8e999294,07:37:07,2016-03-01
b3c15effa92440b0f98dda7b4e2f590c,adad4384e38efb350c8ea26567d8ecb6,07:37:19,2016-03-01
b2ccbc7af5c063d339ead5aa69333538,bcada3834deaf746ea7b2e9b5f658493,07:37:26,2016-03-01
b3fa812bda5ba48e323886b9f8ba9247,6d2ef874465f01e716b29d96524a3492,07:37:48,2016-03-01
b3c15effa92440b0f98dda7b4e2f590c,adad4384e38efb350c8ea26567d8ecb6,07:37:56,2016-03-01
a9a53871dde4d7dcf6183b4bb17f7978,8a4f5828c8e9b5c6f759901ef4298a1b,07:38:04,2016-03-01
e52185cf93df1fc9c13343210aaedc3b,3f86e060e18a7936b19b2cb6ccc37d51,07:38:10,2016-03-01
1bfe8351e0b9124216e6ba48b9e161aa,349e1da9e1b128eb77c42439edc2c017,07:38:13,2016-03-01
b3c15effa92440b0f98dda7b4e2f590c,adad4384e38efb350c8ea26567d8ecb6,07:38:19,2016-03-01
b3c15effa92440b0f98dda7b4e2f590c,adad4384e38efb350c8ea26567d8ecb6,07:38:29,2016-03-01
8af97fb5365daa5b3b033324f06b5f7b,8fec251320411387e845908c848bbeab,07:38:43,2016-03-01
0dda1e488f41bd8c44ce766bf3679040,f62f799f77fdc768ec62faadbbd2a1a9,07:38:54,2016-03-01
b34d5c0f25dfef144f6ccd8ef3e09d7f,13e079c8c4fbfc0796b206bf9aa55457,07:39:02,2016-03-01
a71fcb53dddd679b3fe9d6aa87ca4954,b92e6c107b01336812ad8dc529acd8c7,07:39:21,2016-03-01
617aba49acff1bc494a4d342e8c7d223,597760e6f0365a67b86cbb3eb3abb83b,07:39:38,2016-03-01
d7e0e59bb6aa0ded43db23be3eaf9745,51ccd0a9f649ab80db85ea0e03ef166c,07:39:50,2016-03-01
5764e92d931e9b0916e6da0a58e2d64d,47447052bf0b5805e1350a1320ea0ee1,07:40:09,2016-03-01
4fe55f22a44e3e3ba3b05bc6ca8583a3,6ac27c38183e6d0450e20a883e88d78b,07:40:18,2016-03-01
9c4f1111d141c5fa7f4034fc992c634e,c03965ea8a8fc18070f01952620c8c63,07:40:21,2016-03-01
adb89b71a6646795c2aae9bec7c5ac27,9055fc80087299431695cdc837a3ff8c,07:40:33,2016-03-01
dd49a084e864c5b0ee15a4b1a48ec74d,f96ec56da10c11be63e323ba68aad438,07:40:34,2016-03-01
ab26f0514fa4f4aa76e56991fdf6c7b3,51bb78b86bf93054d1103e97c10b38f4,07:40:37,2016-03-01
3a94194e66a74b21c59fbe1089e40e2f,fcb032c5bb98a581156335b145d0b9b1,07:40:38,2016-03-01
dfdca9dfa6b5081c46143c5a786bbfd6,f19c878818b52b10ed6bd6dd62c500b0,07:40:38,2016-03-01
a9a53871dde4d7dcf6183b4bb17f7978,8a4f5828c8e9b5c6f759901ef4298a1b,07:40:39,2016-03-01
617aba49acff1bc494a4d342e8c7d223,6c8e1049b2f9cc418ccf7ee45ed7c7fc,07:40:55,2016-03-01
b7971195fc92ffa5e2706cca6bb79129,35aae243e9123164ab6a52db13894d8f,07:41:02,2016-03-01
e0e0406c1a4ef7ea335c402bf5afffa5,1f71a8a0ce83cdbc5856f69869a12ba2,07:41:04,2016-03-01
6f4be0067ca89371ee8dab024490d131,887e20f20a5975dae76cdea3fbccabe3,07:41:13,2016-03-01
d280a0908acb9b8453d13e6b6aba7ffc,08acf23ecdd3bd4e4cbdfc211a6777dc,07:41:26,2016-03-01
b2ccbc7af5c063d339ead5aa69333538,bcada3834deaf746ea7b2e9b5f658493,07:41:26,2016-03-01
fbbaa5e563724aea3acc7c125ae1dd74,4d7a92526c3e8c0cd60d6b7516bbd9d0,07:41:26,2016-03-01
efab6c9405791d1a17de0db54a4d65d1,79fd15426a585fcd16a9345070683366,07:41:27,2016-03-01
bc8eedd5eb3ac16f2e01f40bea07f7dc,34982951a6e4f9a2f50918355d0379ff,07:41:33,2016-03-01
fbbaa5e563724aea3acc7c125ae1dd74,4d7a92526c3e8c0cd60d6b7516bbd9d0,07:42:04,2016-03-01
efab6c9405791d1a17de0db54a4d65d1,79fd15426a585fcd16a9345070683366,07:42:06,2016-03-01
12cb35432d93b25eb7bd21e73c5b3ce8,82e74596750c8f8229916aca2e55e98d,07:42:15,2016-03-01
bef086679367734e56a1777659fbc1fb,d0cd271ae0be0623466fe74ac6c725ff,07:42:25,2016-03-01
005abc6c720d579c7736ce86e9088828,160f0439af10f479cab705790b21c0d9,07:43:01,2016-03-01
2cc7a96458b33c933b212ec5e0e2bc75,99e596db2716335111a331847825cbea,07:43:23,2016-03-01
d37e8cbc03184b78024e0601f082c17a,39f01862899efcabcc04fef5935e9acf,07:43:32,2016-03-01
5c09d27de0ac9e816357e6ebda733f91,7185189f9b0f5e6d7fd61204a33548fb,07:43:33,2016-03-01
5f05b702ba0bd47a4fdd019c0215eeed,e0107d3e71440df1776bf5a7b15514b9,07:43:44,2016-03-01
2cc7a96458b33c933b212ec5e0e2bc75,99e596db2716335111a331847825cbea,07:43:56,2016-03-01
a06ee44a96b23a626f7e3a36d88218aa,64157ca80c290f4ff3812c8ac71c18f4,07:44:12,2016-03-01
437615bd404ec6de16193866804ac9b5,4b5f3c541f9f2a49d41cce23d041610c,07:44:14,2016-03-01
8968cc71dd9351a704b66de1c4d13916,e285ce88663195ff0ed18b37fcc1be5c,07:44:23,2016-03-01
8824087f4fd7fe818efd3ec281fc4c18,e76f2cdb741c45093f913d1d97099ae6,07:44:38,2016-03-01
6812b6f31022430f432e6a0bc016fd96,6ab25e32d0812967c365a7a163fa5c17,07:44:49,2016-03-01
9c4f1111d141c5fa7f4034fc992c634e,c03965ea8a8fc18070f01952620c8c63,07:44:49,2016-03-01
8824087f4fd7fe818efd3ec281fc4c18,e76f2cdb741c45093f913d1d97099ae6,07:44:51,2016-03-01
6812b6f31022430f432e6a0bc016fd96,6ab25e32d0812967c365a7a163fa5c17,07:45:13,2016-03-01
94dc40ef914b6eb90e732b0c3b91b349,f807f1e4af7f41a1ef2c1c301ab892f4,07:45:40,2016-03-01
09a3ab7cd21fa09306c288170b11a22b,3e50dc40d12cb0990ea865be54d06ab6,07:45:41,2016-03-01
3bf815a11948414a258bdbe55ab051a7,2c526a9e8b7d6ebbfe5644abbfc56d07,07:45:41,2016-03-01
f4b5def0e02dc9a44754515d29245f83,92f2afa5df42a28514512ba6e3706f60,07:45:48,2016-03-01
5f05b702ba0bd47a4fdd019c0215eeed,e0107d3e71440df1776bf5a7b15514b9,07:46:11,2016-03-01
23bba5043df622ac729a7815492b53db,1248353c10eae5e0ae1590263d88f1e2,07:46:15,2016-03-01
9c2ad62b8742d88a31eb993b9842d616,9253cf20232ac1742f20b58ab411250a,07:46:23,2016-03-01
c3d606c2650f641254f267e60970add6,acca254307ee181911f92593734d4d2e,07:46:36,2016-03-01
cf8c9a89bad64197d85c73e00ae800ac,35a590d39407dc16a360fa71e2c7e38d,07:46:38,2016-03-01
84aa3233b0bdd0a54d25291600eeaed2,d26f648707dc3ecc6f9fcfc5a8d5db5f,07:46:57,2016-03-01
666bed9cfd75bfd15e9efc80a43370eb,3672be72fbc10404fbc37d7119080cce,07:47:15,2016-03-01
4edeb4f9990f0bdd325edab19644baca,c763fdb36a20734938812b2c3356ac72,07:47:29,2016-03-01
52182f05ec676eba3a2cfe8b6ecf2a7c,70e56c1d98750c33b49ed8e8a18422b1,07:47:32,2016-03-01
b9640917c7b834fc90607e1fc5d6aeb0,cfe34e0b79a3d9f77e27e32d1103f6c2,07:47:36,2016-03-01
55b32bfb834e929d68bc12a8ab016c0f,0d2a7c35bf5947ef5f163112222ad337,07:48:18,2016-03-01
13211b3a1e943ac5f575ae990f8ae773,f25c8f3649611ad5811e091fd4909aa9,07:48:19,2016-03-01
7f2fc2cbe0d82991f6c3789aa6d42979,fa8b9f55cbef30b96a0134b1bed68d72,07:48:27,2016-03-01
ac70f1b00bbfade9058d17729d226b19,d90a1abbbc0baf09c5aa7819748e6af8,07:48:27,2016-03-01
3475df5b477ef92e7fca6a1a1f150cec,7affd9b6d9720ba30b21f2c07fc791c5,07:48:30,2016-03-01
cf8c9a89bad64197d85c73e00ae800ac,35a590d39407dc16a360fa71e2c7e38d,07:48:35,2016-03-01
9d732cf6163dcbc3c8d0d91849d20b9f,66e8d9caacf0a097fe6def6596ed1eb4,07:48:43,2016-03-01
7f2fc2cbe0d82991f6c3789aa6d42979,fa8b9f55cbef30b96a0134b1bed68d72,07:48:47,2016-03-01
b3a59f69ade1704cd77ea81210789a5c,d0b236482086fecac759a5fdbcd04cea,07:48:48,2016-03-01
7f2fc2cbe0d82991f6c3789aa6d42979,fa8b9f55cbef30b96a0134b1bed68d72,07:49:01,2016-03-01
4845409d185c7451cc75634f3ffc606b,13ac8d0110a062d20c570aa7d74d176a,07:49:17,2016-03-01
76e13bc5a61939f4134917e30e08fdbc,90a479d2982ad3b28ef2d40672d34d24,07:49:20,2016-03-01
df86586d18ebc50221a7987806ef14ed,0c4bdf0ef2ed39f5c27db8c269664a5a,07:49:20,2016-03-01
91a01411dca04fa8da2cf935baacb179,f3aac6abd2b5daf5c904eb6dbcf5333a,07:49:21,2016-03-01
9d732cf6163dcbc3c8d0d91849d20b9f,66e8d9caacf0a097fe6def6596ed1eb4,07:49:21,2016-03-01
a90ff0d70e4283ff2450330c23d50793,3d78e4f1bb55d0887992cbe5d0013a8a,07:49:39,2016-03-01
8028f69c5d525c011bdc3bf7aa13aae7,a9d4318c70fc37e767806ea6d3b25883,07:49:46,2016-03-01
666bed9cfd75bfd15e9efc80a43370eb,3672be72fbc10404fbc37d7119080cce,07:49:52,2016-03-01
8028f69c5d525c011bdc3bf7aa13aae7,a9d4318c70fc37e767806ea6d3b25883,07:49:52,2016-03-01
52ee7511433b42c258cbf3d6fcf99469,93984acaeb4bab9eea1af87156f58eee,07:50:24,2016-03-01
91a01411dca04fa8da2cf935baacb179,f3aac6abd2b5daf5c904eb6dbcf5333a,07:50:37,2016-03-01
2e395f99f1f804a61977a7b2cdb81275,87b7fe4a2b9f16e99debb6eca684984d,07:50:58,2016-03-01
6c1e7ef631c10e4c916cb9ed9ece6f9e,7a037b9bf3c31cdf0ac8edbf2da3345d,07:51:11,2016-03-01
ad02de3ab710687e0588d2662e0416ae,8fe5ae48589d53708e5221ed9fb06645,07:51:13,2016-03-01
2e395f99f1f804a61977a7b2cdb81275,87b7fe4a2b9f16e99debb6eca684984d,07:51:14,2016-03-01
978098ff73fe07decb2304d1b8077c33,3cc0529312c95c9d69a3487fae5e8174,07:51:21,2016-03-01
52ee7511433b42c258cbf3d6fcf99469,93984acaeb4bab9eea1af87156f58eee,07:51:26,2016-03-01
cccda846b0c61bd849e6fca7a3647a1f,988174205411970925b0a5ac5def5cb1,07:51:39,2016-03-01
aa8af429c7cfa1e7a2a0a3fea8502f59,375f2d7910b9f883f04d1ae6270ebb97,07:52:08,2016-03-01
aa8af429c7cfa1e7a2a0a3fea8502f59,375f2d7910b9f883f04d1ae6270ebb97,07:52:34,2016-03-01
9d3ecf67006f4dc631caa28f7805eaf0,012965d0e8ce9477a2fe66c90b9e0d63,07:52:34,2016-03-01
35a1eebcdca68a3b1c6a0a368ed2c887,9480ede77b3ff582c2f12fad1146a1c2,07:52:37,2016-03-01
5b0d6ffded9c3c2e3e60b70d5ff14bd1,d9eae6b5a801f53272f14430187acf47,07:52:45,2016-03-01
a9a53871dde4d7dcf6183b4bb17f7978,8a4f5828c8e9b5c6f759901ef4298a1b,07:52:55,2016-03-01
9d3ecf67006f4dc631caa28f7805eaf0,012965d0e8ce9477a2fe66c90b9e0d63,07:52:58,2016-03-01
06180f25d7282fb8ebdcc4fca9fdbee6,0de5a2f1ee16f956021b131974e40f14,07:53:07,2016-03-01
9c4f1111d141c5fa7f4034fc992c634e,92ee2d48a8f4ffaa51ee3ab541c04f54,07:53:31,2016-03-01
06180f25d7282fb8ebdcc4fca9fdbee6,0de5a2f1ee16f956021b131974e40f14,07:53:33,2016-03-01
2412f1de41d21930ff4694ef5f31413b,c22e80495e7136beb95121bb63c9a052,07:53:44,2016-03-01
9c4f1111d141c5fa7f4034fc992c634e,92ee2d48a8f4ffaa51ee3ab541c04f54,07:53:51,2016-03-01
06180f25d7282fb8ebdcc4fca9fdbee6,0de5a2f1ee16f956021b131974e40f14,07:54:01,2016-03-01
5b0d6ffded9c3c2e3e60b70d5ff14bd1,d9eae6b5a801f53272f14430187acf47,07:54:28,2016-03-01
a3e556eab3cf653935e978b1a90c2757,864000a8f60fd1551ca1d4afac6eee55,07:54:42,2016-03-01
b4c41458368b4c86a71bc54c595e942c,fd4ee55f31baef9fd0a66aaccfd4ad00,07:54:43,2016-03-01
cbcf9e41d60f11749f117d4667c85044,7d812e8f96e6d1fa404c806afba2e9a8,07:54:50,2016-03-01
92868eddf7ccb914b8f18c4f36743cdb,078991115f19cff9598dd1b177b112b4,07:54:54,2016-03-01
ced7c89c39b1d506d82b226bfb6e52e4,a0c1cbced56f2cca928fefd65e4671f1,07:55:43,2016-03-01
666bed9cfd75bfd15e9efc80a43370eb,3672be72fbc10404fbc37d7119080cce,07:55:57,2016-03-01
35820de457a516c27258b0e9d9e69db8,67ad8573a2879fa7bdea2e52ffca3cda,07:56:09,2016-03-01
e90f1294d1b2e801c5f6d0f3d87a34af,05996a3fb6bc63485bb96ff5e3ad86a6,07:56:15,2016-03-01
5b0d6ffded9c3c2e3e60b70d5ff14bd1,d9eae6b5a801f53272f14430187acf47,07:56:24,2016-03-01
80e03dc712f51b5d98f5a9cff662fe1d,bbc4eded70ce8f8e941d6a8621a8c272,07:56:52,2016-03-01
4845409d185c7451cc75634f3ffc606b,13ac8d0110a062d20c570aa7d74d176a,07:57:12,2016-03-01
ce2eba524cf571beb6d0a1996d7b553e,d3ba6caf5e8fb4ef53ceeec5d9000caa,07:57:18,2016-03-01
56bb2fd006ceb35bdc295bd2d4869ecc,f77e9b73943bf84748d2ff8b162722cb,07:57:37,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,07:58:11,2016-03-01
c39771393943fb95f82c5b87b1ea426d,913bfcee07c9bf643d06cb8f94ee30bc,07:58:28,2016-03-01
bc3e349e979b072f28dc10dbc15d8f8b,8988a211efd340005df76e3e922eb0f1,07:58:45,2016-03-01
d7e0e59bb6aa0ded43db23be3eaf9745,51ccd0a9f649ab80db85ea0e03ef166c,07:59:06,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,07:59:13,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,07:59:36,2016-03-01
95a3083cf22af0c3728489ce5ebc70b6,62450a422f3347a111dbc096d01cbb57,07:59:40,2016-03-01
f7e95ed1aa0b8adfa8897c3da39db430,e819c5e096543d747b4c96ab8d2fb0fa,07:59:41,2016-03-01
ce1c731ba52ac32be22112f4777cdc43,a02206083e1d8f0d4313b2c1ca43ed6d,07:59:59,2016-03-01
06180f25d7282fb8ebdcc4fca9fdbee6,0de5a2f1ee16f956021b131974e40f14,08:00:19,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:00:21,2016-03-01
fde4091657b2ff3f60b23f046b89bf34,985e76a4897f6851be0def3c24aa0962,08:00:22,2016-03-01
d7e0e59bb6aa0ded43db23be3eaf9745,51ccd0a9f649ab80db85ea0e03ef166c,08:00:22,2016-03-01
06180f25d7282fb8ebdcc4fca9fdbee6,0de5a2f1ee16f956021b131974e40f14,08:00:33,2016-03-01
4ee87a8933fe6704e6e441219dae4d2c,8f606151c7eacd611bbd425cc646c0c6,08:00:37,2016-03-01
f7e95ed1aa0b8adfa8897c3da39db430,e819c5e096543d747b4c96ab8d2fb0fa,08:00:38,2016-03-01
3e7a4ac53d3aa417d0aed8c959a446e5,3324be30a0b3f7f94da4778a38b3063f,08:00:45,2016-03-01
4e1c6ecddbb2474697397c6c0fabe258,53f9367c47b01221121db0b372dcec4f,08:00:46,2016-03-01
47e42e8852d005399a022847430a5f9e,de5fb76dfcd146df88f6f327688155ad,08:00:46,2016-03-01
096bcc33152cf993d0bc839fd2048331,e09da52f86ce1670199cd89f385dcc76,08:01:11,2016-03-01
194284635fd79a5fe08873ee34ed8f02,6dcfdde03d5ea20619ab110474d67a92,08:01:19,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:01:28,2016-03-01
4ee87a8933fe6704e6e441219dae4d2c,8f606151c7eacd611bbd425cc646c0c6,08:01:37,2016-03-01
3e7a4ac53d3aa417d0aed8c959a446e5,f7b50f9de65ed87ff97c96acab9ea986,08:01:46,2016-03-01
5206245874be6de93b9af177590ff779,3dea390c1c2da531bdfc6702679ff692,08:01:50,2016-03-01
2a01fffb76dbf53cc26a731ffda2a23b,446418a41a60cb1316e16b1c1166b30e,08:01:56,2016-03-01
dfaa5c49a37e98c6b5fb5bf225c6c356,2046d907073498a5ca2dcf4357235ccf,08:02:23,2016-03-01
dfaa5c49a37e98c6b5fb5bf225c6c356,dd8497c2a2047c57fe0b8c2b303d3886,08:02:42,2016-03-01
115b25409e6c0a4e0cff1ce4d52d1c72,d8e72739d84e70800419032ad16057aa,08:02:49,2016-03-01
3e7a4ac53d3aa417d0aed8c959a446e5,3324be30a0b3f7f94da4778a38b3063f,08:02:54,2016-03-01
571f6879cd186269af195e3e7206e387,79a90263ac68b5185845901e58b831d3,08:03:10,2016-03-01
5be52ec9742d6d6f1259a7ba7bdd7701,f2cdb70e7073a38303a301785825c947,08:03:12,2016-03-01
554df7eda4266f939b4d42d6b3cfc8ca,ff5e89c31f8df2adc2f91c3b0ebd99e8,08:03:15,2016-03-01
18d1524931fc979340c43dbc520fe6f9,2c7bb8117a275c5f19157579f3e016bf,08:03:15,2016-03-01
666bed9cfd75bfd15e9efc80a43370eb,3672be72fbc10404fbc37d7119080cce,08:03:29,2016-03-01
666bed9cfd75bfd15e9efc80a43370eb,3672be72fbc10404fbc37d7119080cce,08:03:35,2016-03-01
e189e4932c55b3f5a64ee296d101ae63,c104d3554ddd6584ce07c6a52e02578d,08:03:36,2016-03-01
18d1524931fc979340c43dbc520fe6f9,2c7bb8117a275c5f19157579f3e016bf,08:03:38,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:03:39,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:03:54,2016-03-01
4213573f5bb7e96994a655d6cf173598,cff490b45c7bd153cac8df144ee42094,08:04:02,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:04:29,2016-03-01
4213573f5bb7e96994a655d6cf173598,cff490b45c7bd153cac8df144ee42094,08:04:36,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:04:41,2016-03-01
ec2d9ee99c8f289743304919cc10ff0b,e868f0833004298775d0842da9936d04,08:05:30,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:05:31,2016-03-01
18d1524931fc979340c43dbc520fe6f9,c5a851dc366013061141c654caf2f34d,08:05:39,2016-03-01
1627162735f60b42a71152dcc30b1780,5a05b26ef83b91aa5be1e1c70b830f2b,08:06:16,2016-03-01
18d1524931fc979340c43dbc520fe6f9,c5a851dc366013061141c654caf2f34d,08:06:19,2016-03-01
f998dea02d41964b0f80eee10cca612a,cc30533180a883907e417d8baab51e65,08:06:28,2016-03-01
09a3ab7cd21fa09306c288170b11a22b,3e50dc40d12cb0990ea865be54d06ab6,08:06:40,2016-03-01
b7971195fc92ffa5e2706cca6bb79129,35aae243e9123164ab6a52db13894d8f,08:06:48,2016-03-01
5a09e83d6e494f30e2f1924423039acf,11266b6e549d4846bf673325505fe7c3,08:06:57,2016-03-01
c45aadfe3d0c747eb86cbb3fbd30a986,50754717cdba2a0ebe575c6436dda4bc,08:07:21,2016-03-01
49f42165db18ef18151bbb9e6bf81e46,a39e3be4de338230945b504483fdccba,08:07:32,2016-03-01
b586e2670e407f1f95b40a26e1920031,39081824f485ab85c9a18f6430c9ad02,08:07:32,2016-03-01
baf42b36524684648c4046b47fc02584,7e7e65124c4a79761dc091ececa09a24,08:07:42,2016-03-01
178228dbd0b6da4ca23779ab56b2e8d9,c346b56aef4fc80549ffb574e0f03f6a,08:07:49,2016-03-01
178228dbd0b6da4ca23779ab56b2e8d9,c346b56aef4fc80549ffb574e0f03f6a,08:07:53,2016-03-01
178228dbd0b6da4ca23779ab56b2e8d9,c346b56aef4fc80549ffb574e0f03f6a,08:07:58,2016-03-01
c4965a46261664b578e37f2a10b0a045,4549fab8feddfedaf9579c36a1b54548,08:08:04,2016-03-01
eb0c3e33f5dc8e4d7f7727a40b57ad69,dd3f5ede555ba8ed4121d7e71005f526,08:08:10,2016-03-01
178228dbd0b6da4ca23779ab56b2e8d9,c346b56aef4fc80549ffb574e0f03f6a,08:08:16,2016-03-01
dd0ca0079a24083a0c22c687d4991018,b1dd2068a90f0283f2f9f265469c9165,08:08:18,2016-03-01
d4f3af3cd4c1ae0bfeeeef4f08f2edac,2314cf1fee0c6ea562025206e4312105,08:08:37,2016-03-01
41cf2d8eb6cfc2cb514fa0d3d67970a8,e62fa179a5329472918fc671a6dd55d3,08:08:39,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:08:40,2016-03-01
eb0c3e33f5dc8e4d7f7727a40b57ad69,dd3f5ede555ba8ed4121d7e71005f526,08:08:43,2016-03-01
6ab87315d797db8a823ba979cfc6718c,2698153827ed0b51fcaeaecee5c30d35,08:08:48,2016-03-01
5924e020d715adb785b339fe3a0238b8,5ee88040d9e4dc6a68f55dc8d7dadd40,08:08:58,2016-03-01
cbcf9e41d60f11749f117d4667c85044,7d812e8f96e6d1fa404c806afba2e9a8,08:08:59,2016-03-01
eb0c3e33f5dc8e4d7f7727a40b57ad69,dd3f5ede555ba8ed4121d7e71005f526,08:09:08,2016-03-01
c4965a46261664b578e37f2a10b0a045,4549fab8feddfedaf9579c36a1b54548,08:09:15,2016-03-01
ee56c451267ce54965b20c448e6f2432,7217530c5e84d5f2bb6728b5ce8790cf,08:09:20,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:09:29,2016-03-01
49f42165db18ef18151bbb9e6bf81e46,a39e3be4de338230945b504483fdccba,08:09:35,2016-03-01
5e356bee248c94b7ce37623045083e8b,ccca8eb371a29d1059c08621d6a5eaaa,08:09:35,2016-03-01
4c7e97b9c0eeee869798458b63ec19b4,e91218bc6c02360bb5e1a0f94f901469,08:09:41,2016-03-01
384fd7d2421aa6b5e8c9d6784dbae555,a83a46b46990eb1243dcd47f63bbde2c,08:09:48,2016-03-01
a59f06e4a953ca09e722dadc78948b74,e061ee70d9c160b4b01703956727fa2d,08:10:02,2016-03-01
ced7c89c39b1d506d82b226bfb6e52e4,a0c1cbced56f2cca928fefd65e4671f1,08:10:07,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:10:14,2016-03-01
32001be3f3900da614ea08909f669296,dbe3b9bb4d9ecb5fe48116240892c525,08:10:18,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:10:33,2016-03-01
3a1ed1ece9a730030a5980bec9ff6064,dbd3905a809507bcff2250cf35fbfa41,08:10:46,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:10:47,2016-03-01
cd6373171f1cb7529b3d2ad51327909d,f8e697e87e039c1c9acdcbfab858ee77,08:10:55,2016-03-01
08879a5859df271e1440f0b907fee103,128eb8679737cddd5111a3d31669a157,08:10:55,2016-03-01
f75803745ee2cfcc6a7edf2b01a38b1b,45f25d2c7d99cb457a07ec8d1afb07a2,08:10:59,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:11:00,2016-03-01
e433cac63f8b829c4150e7f6fa75bd27,72be0c6d71ed787946b15417b9d0b89a,08:11:12,2016-03-01
56666c3b9892da81fb292e92f6949e6a,67d789bec058b44a6105f78e1d1131c4,08:11:17,2016-03-01
1c990b646ec2979524d00b4df1665ed3,3a307ce7dfa90272ef995bf1d096dec6,08:11:24,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:11:28,2016-03-01
6ab87315d797db8a823ba979cfc6718c,2698153827ed0b51fcaeaecee5c30d35,08:11:29,2016-03-01
be6698bc72a7baad978bdf714efe0a62,13a4f4ecfd643c6feb477a7b958604fc,08:11:49,2016-03-01
a59f06e4a953ca09e722dadc78948b74,e061ee70d9c160b4b01703956727fa2d,08:11:53,2016-03-01
5f05b702ba0bd47a4fdd019c0215eeed,e90e234e83874a3e9456f365672dfe58,08:11:56,2016-03-01
f75803745ee2cfcc6a7edf2b01a38b1b,45f25d2c7d99cb457a07ec8d1afb07a2,08:11:57,2016-03-01
9ee40a8ce7a05b4b7b03b38785b4ad57,3da161866329b8e7c110d5ce4eeed5b1,08:11:59,2016-03-01
c43975d67106759adcc284bf8fa7dc4e,da49964275b472a206b2471797d7a699,08:12:00,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:12:13,2016-03-01
ef477eebb296ed516a02dc4cb1634997,64762d5d0a6caabf86986d66843f888c,08:12:15,2016-03-01
5f05b702ba0bd47a4fdd019c0215eeed,e90e234e83874a3e9456f365672dfe58,08:12:26,2016-03-01
53b636eaf9867aaf08ab573aab8acacb,ce9831915a32fde00cbb960505147e03,08:12:30,2016-03-01
c43975d67106759adcc284bf8fa7dc4e,da49964275b472a206b2471797d7a699,08:12:36,2016-03-01
4e09e11f5936a2d1d6e238cbb5c83c2a,e5720bf59688494ed4a63940241681f8,08:12:44,2016-03-01
fa41064cd9d596643cc786a0922b1e28,ae6bd6c1b0ef627b6ebe69f41a642e52,08:12:45,2016-03-01
c43975d67106759adcc284bf8fa7dc4e,da49964275b472a206b2471797d7a699,08:13:12,2016-03-01
